SampleID	Abiotrophia	Acetobacterium	Acidaminococcus	Acidovorax	Acinetobacter	Actinomyces	Akkermansia	Alistipes	Allisonella	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerorhabdus	Anaerostipes	Anaerotruncus	Anaerovorax	Anoxybacillus	Arcobacter	Atopobium	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachybacterium	Brachyspira	Bradyrhizobium	Brevibacillus	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Catenibacterium	Cellulosilyticum	Cetobacterium	Chlorophyta	Chryseobacterium	Cloacibacillus	Clostridium IV	Clostridium XI	Clostridium XVIII	Clostridium XlVa	Clostridium XlVb	Clostridium sensu stricto	Collinsella	Comamonas	Coprobacillus	Coprococcus	Coraliomargarita	Coriobacterium	Corynebacterium	Desulfovibrio	Dialister	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eikenella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Erysipelotrichaceae_incertae_sedis	Escherichia/Shigella	Eubacterium	Faecalibacterium	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Holdemania	Howardella	Hydrogenoanaerobacterium	Klebsiella	Kytococcus	Lachnospiracea_incertae_sedis	Lactobacillus	Lactococcus	Lactonifactor	Leuconostoc	Megamonas	Megasphaera	Mitsuokella	Mogibacterium	Moraxella	Murdochiella	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Parabacteroides	Paraprevotella	Parasporobacterium	Parasutterella	Parvimonas	Pediococcus	Pelospora	Peptococcus	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Propionibacterium	Proteus	Pseudoflavonifractor	Pseudomonas	Pyramidobacter	Ralstonia	Roseburia	Rothia	Ruminococcus	Slackia	Solobacterium	Sporobacter	Staphylococcus	Streptococcus	Streptophyta	Subdoligranulum	Succinatimonas	Sutterella	TM7_genera_incertae_sedis	Turicibacter	Varibaculum	Veillonella	Victivallis	Weissella	Zymophilus	unclassified_Acidaminococcaceae	unclassified_Actinobacteria	unclassified_Actinomycetales	unclassified_Alphaproteobacteria	unclassified_Bacteria	unclassified_Bacteroidales	unclassified_Bacteroidetes	unclassified_Burkholderiales	unclassified_Clostridia	unclassified_Clostridiaceae 1	unclassified_Clostridiales	unclassified_Clostridiales_Incertae Sedis XIII	unclassified_Coriobacteriaceae	unclassified_Deltaproteobacteria	unclassified_Desulfovibrionaceae	unclassified_Enterobacteriaceae	unclassified_Erysipelotrichaceae	unclassified_Firmicutes	unclassified_Flavobacteriales	unclassified_Fusobacteriaceae	unclassified_Lachnospiraceae	unclassified_Micrococcaceae	unclassified_Opitutae	unclassified_Pasteurellaceae	unclassified_Peptococcaceae 1	unclassified_Porphyromonadaceae	unclassified_Prevotellaceae	unclassified_Proteobacteria	unclassified_Rhizobiales	unclassified_Ruminococcaceae	unclassified_Sphingomonadaceae	unclassified_Succinivibrionaceae	unclassified_Sutterellaceae
69-001-64	0	0	0	0	0	0	2	435	0	0	0	0	0	0	3	4	0	0	0	0	11668	157	0	1	247	0	0	0	0	9	29	0	7	0	0	0	0	0	0	18	29	4	16	9	3	1	0	0	140	0	0	0	0	0	0	93	0	0	0	0	0	0	0	1	0	0	833	0	6	0	0	0	0	0	0	1	10	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	196	0	0	47	0	1058	306	0	5	0	0	1	0	0	13	0	6	0	0	2	0	2	0	527	0	0	0	0	0	0	2	0	0	0	35	0	0	0	0	1	0	0	0	0	0	30	641	10	0	0	1	0	1758	4	16	0	1	0	121	96	0	0	1033	0	0	0	0	3	0	488	0	611	0	0	0
69-001-66	0	0	0	0	0	0	1	324	0	0	0	0	0	0	2	2	0	0	0	0	12635	105	0	1	215	0	0	0	0	9	22	0	0	0	0	0	0	0	0	4	54	2	13	21	1	1	0	0	69	0	0	0	0	0	0	67	0	0	0	0	0	0	0	1	0	0	221	0	3	0	0	0	0	0	0	1	7	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	178	0	0	61	1	572	254	0	3	0	0	0	0	0	20	0	0	0	0	1	0	0	0	284	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	4	0	0	0	0	0	198	828	12	0	0	0	0	349	3	3	0	1	0	72	103	0	0	1131	0	0	0	0	9	0	1886	0	662	0	0	0
69-001-68	0	0	0	0	0	0	13	523	0	0	1	0	0	1	3	7	0	0	0	0	10775	156	0	0	267	0	0	0	0	14	17	0	0	0	0	0	0	0	0	104	128	6	10	37	9	1	0	0	167	0	0	0	0	0	0	159	0	0	0	0	0	0	0	1	1	0	596	0	10	0	0	0	0	0	0	4	9	0	0	0	1133	0	1	0	0	0	0	0	0	0	0	0	185	0	0	121	7	532	431	2	10	0	0	1	0	0	48	0	1	0	0	2	0	0	0	579	0	0	0	0	2	0	1	0	0	0	43	0	3	0	0	13	0	0	0	0	0	172	866	26	0	0	0	0	599	6	17	0	2	0	153	158	0	0	1905	0	0	0	1	3	0	356	0	835	0	0	0
69-001-70	0	0	0	0	0	0	44	342	0	0	0	0	0	0	1	2	0	0	0	0	11703	190	0	1	239	0	0	0	0	5	17	0	0	0	0	0	0	0	0	185	71	4	16	13	13	1	0	0	155	0	0	1	0	0	0	53	0	0	0	0	0	0	0	2	0	0	360	0	1	0	0	0	0	0	0	5	6	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	212	0	0	56	2	693	104	0	15	0	0	0	0	0	15	0	0	0	0	2	0	0	0	404	0	0	0	0	0	0	1	0	0	0	49	0	10	0	0	6	0	0	0	0	0	190	572	17	0	0	0	0	610	4	6	0	1	0	51	89	0	0	2141	0	0	0	0	22	0	1296	0	456	0	0	0
69-001-7011	0	0	0	0	0	0	0	826	0	0	0	0	0	0	8	10	0	0	0	0	9060	74	0	0	189	0	0	0	0	16	19	0	0	0	0	0	0	0	0	1102	35	8	14	136	80	21	0	2	19	0	0	0	0	0	0	62	0	2	0	0	0	0	0	2	4	0	1421	0	8	0	0	2	2	0	2	2	0	2	0	0	1231	0	0	0	0	0	0	0	0	0	0	0	76	0	0	294	4	329	913	0	37	0	0	0	0	0	222	0	0	0	0	12	0	0	0	376	0	177	0	0	6	0	0	0	0	0	243	2	6	0	2	8	0	0	0	0	0	0	477	12	0	0	2	0	105	2	0	0	23	0	4	25	0	0	2714	0	0	0	6	6	0	16	0	773	0	0	0
69-001-7014	0	0	0	0	0	5	0	566	0	0	2	0	0	0	5	2	0	0	0	0	5313	85	0	9	845	0	0	0	0	27	27	0	0	0	0	0	0	0	0	1280	21	30	5	27	57	48	0	0	57	0	0	0	0	0	0	160	0	2	0	0	0	0	0	9	11	0	4116	0	11	0	0	0	0	0	0	5	7	0	0	0	1702	0	2	0	0	0	0	0	0	0	0	0	172	0	0	470	11	295	1212	2	7	0	0	0	0	0	135	0	7	0	0	5	0	0	0	133	0	721	0	0	0	0	0	0	0	0	135	0	9	0	0	80	0	0	0	0	0	0	866	7	0	0	2	0	277	5	5	0	32	0	0	69	0	0	1516	0	0	0	0	9	0	101	0	508	0	0	0
69-001-7015	0	0	0	0	0	0	12	413	0	2	0	0	0	0	11	6	0	0	0	0	8089	73	0	22	166	0	0	0	0	4	35	0	0	0	0	0	0	0	0	1237	22	20	12	42	35	12	0	0	17	0	0	0	0	0	0	68	0	1	0	0	0	0	0	5	0	0	1859	0	2	0	0	1	2	0	0	1	2	0	0	0	1196	0	0	0	0	0	0	0	1	0	0	0	102	0	1	757	2	521	415	0	5	0	0	0	0	0	215	0	1	0	0	5	0	0	0	446	0	115	0	0	0	0	10	0	0	0	331	0	2	0	0	236	0	0	0	0	0	2	2436	1	0	0	1	0	266	2	10	0	25	0	1	137	0	0	1065	0	0	0	0	7	0	233	0	508	0	0	0
69-001-7016	0	0	0	0	0	0	0	190	0	0	0	0	0	0	1	3	0	0	0	0	11551	23	0	12	722	0	0	0	0	21	4	0	0	0	0	0	0	0	0	99	16	2	79	42	10	16	0	0	21	0	0	0	0	0	0	92	0	1	0	0	0	0	0	3	7	0	2049	0	3	0	0	0	1	0	27	2	2	0	0	0	1431	0	0	0	0	0	0	0	0	0	0	0	27	0	0	105	2	253	786	2	15	0	0	0	0	0	302	0	1	0	0	4	0	0	0	785	0	80	0	0	0	0	0	0	0	0	345	0	2	0	2	7	0	0	0	0	0	0	165	0	0	0	0	0	65	2	2	0	7	0	1	9	0	0	1586	0	0	0	0	13	0	8	0	224	0	0	0
69-001-7017	0	0	0	0	0	0	62	390	0	0	3	0	0	0	13	10	0	0	0	0	13010	105	0	9	261	0	0	0	0	16	34	0	0	0	0	0	0	0	0	249	5	1	38	40	3	6	0	0	10	0	0	0	6	0	0	60	0	0	0	0	0	0	0	4	8	0	1379	0	3	0	0	0	0	0	1	0	4	0	0	0	1140	0	0	0	0	0	0	0	0	0	0	0	114	0	0	428	1	193	182	1	6	0	0	0	0	0	335	0	0	0	0	4	4	14	0	426	0	82	0	0	1	0	1	1	0	0	145	0	1	0	4	21	0	0	0	0	0	0	297	1	0	0	1	0	105	0	3	0	5	0	0	125	0	0	1225	0	0	0	1	23	0	51	0	555	0	0	0
69-001-7022	0	0	0	0	0	1	18	969	0	2	1	0	0	0	6	4	0	0	0	0	6062	102	0	3	101	0	0	0	0	50	160	0	0	0	0	0	0	0	1	2407	87	3	15	19	85	41	0	1	35	0	0	0	0	0	0	152	0	3	0	0	0	0	0	0	2	0	2112	0	9	0	0	0	3	0	0	2	2	1	0	0	1740	1	0	1	0	0	0	0	0	0	0	0	151	0	1	549	9	918	312	3	71	0	0	0	0	0	201	0	1	0	0	6	0	0	0	664	0	96	0	0	2	0	0	6	0	0	463	0	2	0	2	9	0	0	0	0	0	0	636	11	1	0	1	0	185	3	9	0	5	0	0	122	0	0	1369	0	0	0	1	132	1	129	0	963	0	0	0
69-001-7023	0	0	0	0	0	1	12	1221	0	0	0	0	0	0	32	21	0	0	0	0	8961	102	0	2	54	0	0	0	0	34	43	0	0	0	0	0	0	0	0	1378	40	5	25	19	8	23	0	0	16	0	0	1	0	0	0	69	0	0	0	0	0	0	0	2	1	0	1395	0	9	0	0	0	2	0	0	2	2	1	0	0	243	0	0	0	0	0	0	0	0	0	0	0	101	0	0	666	2	506	1123	2	10	0	0	0	0	0	988	0	0	0	0	8	0	0	0	389	0	200	0	1	1	1	20	1	0	0	132	0	1	0	9	8	0	0	0	0	0	0	549	9	0	0	2	0	277	11	4	0	0	0	2	35	0	0	1385	0	0	0	7	19	0	12	0	1032	0	0	0
69-001-7029	0	0	0	0	0	0	0	262	0	0	0	0	0	0	1	4	0	0	0	0	11691	56	0	2	749	0	0	0	0	9	19	0	0	0	0	0	0	0	1	292	23	14	25	51	11	85	0	0	29	0	0	0	0	0	0	168	0	3	0	0	0	0	0	1	3	0	1251	0	7	0	0	0	3	0	0	1	6	1	0	0	1603	0	0	0	0	0	0	0	0	0	0	0	75	0	0	116	5	349	177	1	7	0	0	0	0	0	198	0	3	0	0	5	0	0	0	542	0	326	0	0	0	0	2	1	0	0	287	0	1	0	4	17	0	0	0	0	0	45	254	1	0	0	2	0	101	3	18	0	2	0	0	21	0	0	1733	0	0	0	1	134	1	8	0	421	0	0	0
69-001-7030	0	0	0	0	0	0	3	142	0	0	0	0	0	0	11	3	0	0	0	0	12023	12	0	3	420	0	0	0	0	22	30	0	0	0	0	0	0	0	1	523	37	9	85	24	8	28	0	0	17	0	0	0	0	0	0	95	0	1	0	0	0	0	0	0	0	0	567	0	2	0	0	0	0	0	0	0	1	0	0	0	1457	0	1	0	0	0	0	0	0	0	0	0	81	0	0	294	8	231	276	3	11	0	0	0	0	0	208	0	1	0	0	2	0	5	0	371	0	20	0	0	0	0	0	0	0	0	414	0	4	0	1	57	0	0	0	0	0	366	485	6	0	0	0	0	88	1	9	0	2	0	0	63	0	0	1391	0	0	0	1	246	0	629	0	421	0	0	0
69-001-7035	0	0	0	0	0	0	7	276	0	0	0	0	0	0	4	4	0	0	0	0	12666	36	0	1	413	0	0	0	0	35	13	0	0	0	0	0	0	0	0	306	62	13	46	33	6	42	0	0	34	0	0	0	1	0	0	146	0	1	0	0	0	0	0	0	0	0	1094	0	7	0	0	0	1	0	1	1	1	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	0	83	0	0	121	0	361	279	0	16	0	0	0	0	0	368	0	0	0	0	5	0	1	0	449	0	196	0	0	0	0	0	0	0	0	158	0	1	0	5	0	0	0	0	0	0	6	318	7	1	0	0	0	79	2	13	0	1	0	0	10	0	0	1713	0	0	0	1	186	0	0	0	346	0	0	0
69-001-7036	0	0	0	0	0	0	1	374	0	0	0	0	0	0	11	3	0	0	0	0	8227	133	0	0	352	0	0	0	0	45	56	0	0	0	0	0	0	0	0	892	90	19	20	13	81	114	0	3	63	0	0	0	0	0	0	136	0	1	0	0	0	0	0	0	2	0	2545	0	5	0	0	0	3	0	0	0	3	0	0	0	2348	0	0	0	0	0	0	0	1	0	0	0	178	0	0	188	4	410	209	3	10	0	0	0	0	0	133	0	9	0	0	4	0	0	0	614	0	132	0	0	0	0	2	0	0	0	181	0	6	0	1	57	0	0	0	0	0	217	720	38	0	0	1	0	138	7	6	0	2	0	1	76	0	0	1508	0	0	0	2	53	0	444	0	332	0	0	0
69-001-7037	0	0	0	0	0	1	96	481	0	0	1	0	1	0	10	2	0	0	0	0	8428	60	0	2	324	0	0	0	0	9	59	0	0	0	0	0	0	0	0	369	128	23	8	22	2	71	0	0	38	0	0	0	0	0	0	186	0	1	0	0	0	0	0	0	0	0	2724	0	9	0	0	0	0	0	0	1	5	0	0	0	1177	0	0	0	0	0	0	0	0	0	0	0	74	0	0	454	2	469	190	0	13	0	0	0	0	0	259	0	2	0	0	6	0	0	0	36	0	207	0	0	0	0	1	0	0	0	210	0	6	0	0	275	0	0	0	0	0	3	1846	3	0	0	2	0	307	7	31	0	2	0	0	118	0	0	1360	0	0	0	0	5	0	617	0	482	0	0	0
69-001-7038	0	0	0	0	0	0	7	396	0	0	0	0	1	0	4	6	0	0	0	0	10752	67	0	3	212	0	0	0	0	25	40	0	0	0	14	0	0	0	0	577	178	11	33	18	45	24	0	0	23	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	1422	0	4	0	0	0	0	0	0	2	5	0	0	0	1766	0	0	0	0	0	0	0	0	0	0	0	72	0	0	123	6	399	518	1	8	0	0	0	0	0	81	0	2	0	0	1	0	0	0	708	0	151	0	0	0	1	0	0	0	0	360	0	52	0	1	26	0	0	0	0	0	2	589	2	0	0	0	0	85	1	10	0	1	0	0	36	0	0	1698	0	0	0	2	81	0	258	0	231	0	0	0
69-001-7040	0	0	0	0	0	0	60	523	0	0	0	0	0	0	20	5	0	0	0	0	4158	45	0	0	540	0	0	0	0	45	42	0	0	0	0	0	0	0	0	1545	159	20	15	12	24	101	0	1	53	0	0	0	0	0	0	202	0	1	0	0	1	0	0	2	0	0	3155	0	13	0	0	0	1	0	0	1	11	0	6	0	2156	1	1	1	0	0	0	0	0	0	0	0	70	0	0	505	7	649	173	1	13	0	0	2	0	0	92	0	0	0	0	20	0	0	0	330	0	735	0	0	0	0	7	0	0	0	145	0	7	0	1	119	0	0	0	0	0	1	2158	4	0	0	5	0	221	8	23	0	2	0	2	84	0	0	1814	0	0	0	2	128	0	546	0	447	0	0	0
69-001-7041	0	0	0	0	0	0	0	547	0	0	0	0	0	0	1	10	0	0	0	0	8308	110	0	1	236	0	0	0	0	25	23	0	0	0	0	0	0	0	0	723	2	21	15	51	13	21	0	0	31	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	2799	0	11	0	0	0	3	0	0	0	3	1	4	0	1977	0	0	0	0	0	0	0	0	0	0	0	189	0	0	138	7	547	229	0	29	0	0	0	0	0	101	0	0	0	0	5	0	0	0	464	0	247	0	0	6	0	1	0	0	0	239	0	0	0	0	6	0	0	0	0	0	0	904	28	1	0	1	0	151	4	8	0	6	0	1	44	0	0	1863	0	0	0	4	166	0	380	0	421	0	0	0
69-001-7043	0	0	0	0	0	0	3	1233	0	0	2	0	0	0	7	2	0	0	0	0	7641	126	0	2	262	0	0	0	0	42	137	0	0	0	0	0	0	0	2	695	21	26	14	37	5	27	0	0	28	0	0	0	0	0	0	130	0	2	0	0	0	0	0	1	1	0	1568	0	4	0	0	0	0	0	0	0	1	0	0	0	1060	0	0	0	0	0	0	0	0	0	0	0	267	0	0	678	15	484	432	0	15	0	0	0	0	0	339	0	2	0	0	7	0	0	0	53	0	270	0	0	1	0	0	2	0	0	357	0	5	0	0	362	0	0	0	0	0	9	2031	13	0	0	2	0	427	10	15	0	16	0	1	370	0	0	937	0	0	0	0	3	0	149	0	876	0	0	0
69-001-7044	0	0	0	0	0	2	8	625	0	0	0	0	0	0	0	2	0	0	0	0	9143	77	0	0	187	0	0	0	0	22	16	0	0	0	0	0	0	0	0	2080	65	31	12	26	26	33	0	0	29	0	0	4	0	0	0	106	0	0	0	0	0	0	0	6	0	0	664	0	10	0	0	2	8	0	0	0	0	0	0	0	1828	0	0	0	0	0	0	0	0	0	0	0	106	0	0	265	12	350	491	0	43	0	0	0	0	0	228	0	0	0	0	6	0	0	0	450	0	256	0	0	6	2	2	0	0	0	252	0	59	0	6	24	0	0	0	0	0	0	389	4	0	0	0	0	153	6	12	0	0	0	0	104	0	0	1567	0	0	0	0	90	0	788	0	546	0	0	0
69-001-7045	0	0	0	0	0	0	49	173	0	0	0	0	0	0	3	10	0	0	0	0	7640	65	0	0	535	0	0	0	0	28	2	0	0	0	0	0	0	0	1	388	41	48	19	42	143	187	0	3	33	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	1	0	2377	0	9	2	0	0	3	0	1	3	6	0	0	0	2707	0	0	0	0	0	0	0	0	0	0	0	10	0	0	121	1	149	517	1	8	0	0	0	0	0	259	0	4	0	0	3	0	0	0	674	0	450	0	0	2	0	5	0	0	0	17	1	3	0	23	0	0	0	0	0	0	0	574	0	0	0	3	0	264	1	13	0	0	0	2	30	0	0	2823	0	0	0	5	58	0	0	0	543	0	0	0
69-001-71	0	0	0	0	0	0	266	680	0	0	1	0	0	0	3	3	0	0	0	0	10917	281	0	0	197	0	0	0	0	9	20	0	0	0	0	0	0	0	0	252	54	3	4	21	2	0	0	0	109	0	0	0	0	0	0	61	0	0	0	0	0	0	0	4	0	0	385	0	2	0	0	0	0	0	1	2	3	0	0	0	862	0	0	0	0	0	0	0	0	0	0	0	140	0	0	79	0	1383	425	0	3	2	0	0	0	1	13	0	1	0	0	0	0	1	0	221	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	3	0	0	0	0	1	56	881	5	0	0	0	0	1684	0	6	0	0	0	84	154	0	0	670	0	0	0	0	0	0	808	0	431	0	0	0
69-001-80	0	0	0	0	0	0	42	411	0	0	1	0	0	0	4	3	0	0	0	0	13538	161	0	0	217	0	0	0	0	7	22	0	12	0	0	0	0	0	0	22	8	0	8	12	9	1	0	0	45	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	1	0	434	0	1	0	0	0	0	0	0	3	4	0	0	0	463	0	0	0	0	0	0	0	1	0	0	0	170	0	0	84	6	824	536	0	2	0	0	0	0	0	19	0	15	0	0	0	0	0	0	113	0	0	0	0	1	0	0	0	0	0	25	0	1	0	0	13	0	0	0	0	0	40	493	10	0	0	0	0	813	5	2	0	3	0	53	41	0	0	1288	0	0	0	0	8	0	257	0	953	0	0	0
69-001-82	0	0	0	0	0	0	16	1085	0	1	0	0	0	0	11	3	0	0	0	0	6229	631	0	2	422	0	0	0	0	25	48	0	12	0	0	0	0	0	0	70	18	8	12	24	3	5	0	0	74	0	0	0	0	0	0	123	0	1	0	0	0	0	0	3	12	0	258	0	4	0	0	0	1	1	0	2	10	0	0	0	1243	0	0	0	0	0	0	0	0	0	0	0	645	0	0	281	3	2965	256	1	18	0	0	0	0	1	151	0	4	0	0	6	1	0	0	91	0	0	0	0	0	0	0	0	0	0	136	0	2	0	0	45	0	0	0	0	0	5	1704	16	0	0	1	0	1356	6	14	0	26	0	258	221	0	0	1119	0	0	0	0	13	0	491	0	1037	0	0	0
69-001-83	0	0	0	0	0	0	268	477	0	0	1	0	0	0	2	11	0	0	0	0	11501	11	0	1	295	0	0	0	0	2	30	0	4	0	0	0	0	0	0	94	92	7	2	20	33	1	0	0	223	0	0	0	1	0	0	130	0	0	0	0	0	0	0	1	0	0	739	0	6	0	0	0	0	0	1	2	17	0	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	111	0	0	102	2	825	409	1	11	0	0	0	0	0	37	0	1	0	0	5	1	5	0	128	0	0	0	0	0	0	0	0	0	0	59	0	2	0	0	95	0	0	0	0	0	18	1686	1	0	0	0	0	206	6	15	0	7	0	109	156	0	0	1017	0	0	0	1	13	0	83	0	1135	0	0	0
69-001-84	0	0	0	0	0	0	56	294	0	0	0	0	0	0	0	3	0	0	0	0	13310	12	0	0	296	0	0	0	0	11	12	0	0	0	0	0	0	0	0	126	80	3	8	21	14	0	0	0	57	0	0	0	0	0	0	98	0	0	0	0	0	0	0	1	0	0	402	0	3	0	0	0	0	0	0	1	7	0	0	0	1174	0	0	0	0	0	0	0	0	0	0	0	90	0	0	43	9	394	232	0	5	0	0	0	0	0	21	0	1	0	0	2	0	0	0	123	0	0	0	0	0	0	1	0	0	0	20	0	2	0	0	24	0	0	0	0	0	80	894	4	0	0	0	0	101	7	9	0	3	0	75	288	0	0	1010	0	0	0	0	3	0	79	0	1718	0	0	0
69-001-86	0	0	0	0	0	0	49	451	0	0	0	0	0	0	11	4	0	0	0	0	5220	53	0	3	82	0	0	0	0	58	62	0	0	0	0	0	0	0	0	445	26	5	3	47	96	38	0	1	96	0	0	0	1	0	0	69	0	4	0	0	0	0	0	1	0	0	1597	0	11	0	0	0	5	0	0	3	10	1	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	86	0	0	1409	3	556	276	0	83	0	0	0	0	0	243	0	5	0	0	10	0	0	0	47	0	0	0	0	0	0	0	0	0	0	209	0	4	0	1	48	0	0	0	0	0	14	1156	5	0	0	3	0	454	3	14	0	8	0	14	1163	0	0	4829	0	0	0	0	0	0	18	0	1063	0	0	0
69-010-02	0	0	0	0	0	0	148	1216	1	4	0	0	0	0	2	18	0	0	0	0	1475	1414	0	0	85	0	0	0	0	1	0	0	0	0	0	0	0	0	10	90	67	12	44	0	53	420	0	0	92	46	0	0	4	85	0	20	0	0	0	0	0	0	0	7	1	0	1003	0	20	0	0	0	0	0	0	1	6	0	0	0	1698	1	0	0	0	0	0	0	0	0	0	0	117	0	0	1133	11	192	0	2	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	29	0	0	0	0	5	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	3173	0	1	147	7	0	2203	5	55	0	4	0	31	1429	0	0	661	0	0	0	0	435	0	0	0	3510	0	0	0
69-010-04	0	0	0	0	0	0	0	126	0	9	0	0	2	0	5	14	0	0	0	0	898	722	0	2	216	0	0	0	0	17	0	0	0	0	0	0	0	0	7	19	26	9	0	7	12	199	0	0	38	0	0	0	0	28	0	54	0	0	0	0	0	0	0	0	0	0	5280	0	19	0	0	0	0	0	0	0	2	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	9	0	0	417	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1703	0	12	0	9	0	6073	2	38	0	2	0	19	258	0	0	696	0	0	0	0	1459	0	0	0	1573	0	0	0
69-010-05	0	0	4	0	0	1	0	807	4	2	1	0	0	0	14	13	0	0	0	0	4410	325	0	2	112	0	0	0	0	22	0	0	0	0	0	0	0	0	3	46	22	11	5	8	4	503	0	0	77	4	0	0	4	29	0	126	0	0	0	0	0	0	0	4	4	0	3678	0	8	0	0	0	0	0	0	3	9	0	0	0	883	1	1	0	0	0	0	0	0	0	0	0	235	0	0	275	4	641	0	1	3	0	0	0	0	0	2	0	0	0	0	11	0	0	0	126	0	22	0	0	0	0	6	0	0	0	4	0	15	0	0	56	0	0	0	0	0	0	2133	0	3	0	24	0	2445	1	87	0	0	0	47	560	0	4	866	0	0	0	0	288	0	3	0	2218	0	0	0
69-010-06	0	0	3	0	0	41	0	48	2	3	1	0	0	0	0	41	0	0	2	0	470	68	0	0	3247	0	0	0	0	17	1	0	0	0	1	0	0	0	0	13	3928	49	23	8	348	4861	0	0	172	0	0	0	0	22	0	283	0	9	0	0	0	0	0	20	2	1	385	0	5	0	0	0	0	1	0	0	10	0	0	0	2235	9	2	0	0	0	0	0	2	0	0	0	23	0	0	54	2	82	0	0	0	0	0	0	0	0	0	0	1	6	0	23	0	0	0	98	0	44	0	2	0	0	51	7	3	0	0	7	682	0	0	3	0	0	0	0	0	0	426	0	1	0	6	0	248	148	1095	0	0	0	44	52	0	0	1159	0	0	0	1	27	0	0	0	604	0	0	0
69-010-07	0	0	13	0	0	0	0	558	8	3	0	0	0	0	10	29	0	0	0	0	6538	405	0	16	108	0	0	0	0	14	0	0	0	0	0	0	0	0	3	16	8	11	13	8	3	109	0	0	40	3	0	0	10	135	0	45	0	3	0	0	0	0	0	10	3	0	2011	0	8	0	0	0	0	0	0	3	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	233	0	0	383	76	745	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	88	0	37	0	0	0	0	0	0	5	0	0	0	14	0	0	68	0	0	0	0	0	0	2153	0	2	0	10	0	1485	0	40	0	0	0	51	348	0	2	1704	0	0	0	0	790	0	0	0	1868	0	0	0
69-010-1014	0	0	0	0	0	5	25	106	0	0	11	0	0	0	2	85	0	0	0	0	2208	0	4	0	666	0	0	0	0	2	0	0	0	0	16	0	0	0	0	16	1017	140	26	37	1922	288	0	0	464	0	0	0	2	0	0	152	0	5	0	0	0	0	0	18	170	2	21	0	32	0	0	0	0	0	0	0	249	0	0	0	2404	9	2	0	57	0	0	0	2	0	0	0	57	0	0	79	2	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	0	0	0	106	0	0	0	0	7	461	0	0	0	0	0	0	0	0	0	3605	0	0	35	26	2	851	76	572	0	0	0	249	479	0	0	1574	0	0	0	0	11	0	4	0	2743	0	0	0
69-010-1015	0	0	0	0	0	3	2	42	0	2	0	0	0	0	0	46	0	0	0	0	339	0	2	0	1673	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	8365	93	34	6	2280	1085	0	0	289	0	0	2	0	3	0	150	0	2	0	0	0	0	0	14	82	2	11	0	14	0	0	0	0	2	0	0	59	0	0	0	1880	17	2	2	0	0	0	0	3	0	0	0	6	0	0	8	0	51	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	8	0	5	0	0	0	0	39	0	0	0	0	2	1173	0	0	0	0	0	0	0	0	0	502	0	0	8	6	0	441	107	606	0	0	0	437	57	0	0	674	0	0	0	0	0	0	0	0	578	0	0	0
69-010-1021	0	0	3	0	0	0	79	159	0	0	0	0	0	0	5	44	0	0	0	0	3326	82	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	3	41	392	31	26	8	574	136	0	0	61	3	0	0	0	59	0	33	0	0	0	0	0	0	0	46	13	0	146	0	15	0	0	0	0	0	0	0	141	0	0	0	2008	3	0	0	0	0	0	0	0	0	0	0	31	0	0	405	3	138	0	0	3	0	0	0	0	0	0	0	10	0	0	13	0	0	0	41	0	520	0	0	0	0	23	0	0	0	0	3	31	0	0	0	0	0	3	0	0	0	3565	0	0	5	5	0	3846	13	90	0	0	0	44	504	0	0	438	0	0	0	0	46	0	0	0	3946	0	0	0
